,0,contract,1
full time,1,,-1
full time,1,contract,1
full time,1,,-1
,0,,-1
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,contract,1
full time,1,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,contract,1
full time,1,permanent,0
,0,permanent,0
full time,1,contract,1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
,0,contract,1
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,,-1
,0,permanent,0
part time,-1,,-1
full time,1,contract,1
,0,permanent,0
full time,1,,-1
part time,-1,permanent,0
part time,-1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
full time,1,permanent,0
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,contract,1
,0,,-1
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,contract,1
full time,1,contract,1
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
part time,-1,permanent,0
full time,1,permanent,0
,0,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,contract,1
,0,permanent,0
part time,-1,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
part time,-1,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,contract,1
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,,-1
full time,1,,-1
full time,1,contract,1
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
part time,-1,,-1
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
full time,1,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,,-1
,0,,-1
,0,permanent,0
full time,1,contract,1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,,-1
full time,1,,-1
,0,,-1
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,contract,1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,,-1
,0,contract,1
,0,permanent,0
part time,-1,,-1
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
part time,-1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
part time,-1,,-1
,0,contract,1
full time,1,contract,1
full time,1,,-1
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,,-1
full time,1,,-1
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,contract,1
,0,contract,1
full time,1,contract,1
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,contract,1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
part time,-1,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
,0,contract,1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,contract,1
full time,1,,-1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
full time,1,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
,0,contract,1
full time,1,,-1
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,,-1
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,,-1
full time,1,contract,1
,0,,-1
,0,,-1
full time,1,,-1
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,,-1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,contract,1
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,contract,1
full time,1,contract,1
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
part time,-1,contract,1
,0,,-1
full time,1,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
full time,1,,-1
,0,,-1
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,contract,1
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,contract,1
full time,1,,-1
full time,1,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,permanent,0
,0,,-1
,0,permanent,0
,0,,-1
full time,1,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,,-1
,0,contract,1
,0,permanent,0
,0,permanent,0
part time,-1,contract,1
,0,contract,1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
part time,-1,,-1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,,-1
,0,contract,1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
,0,contract,1
,0,contract,1
,0,permanent,0
full time,1,,-1
,0,contract,1
,0,contract,1
,0,contract,1
full time,1,permanent,0
,0,,-1
part time,-1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
full time,1,contract,1
full time,1,permanent,0
,0,permanent,0
,0,,-1
full time,1,,-1
part time,-1,,-1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,contract,1
,0,contract,1
part time,-1,,-1
full time,1,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,contract,1
,0,permanent,0
,0,permanent,0
part time,-1,permanent,0
full time,1,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,,-1
,0,,-1
,0,,-1
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
part time,-1,permanent,0
full time,1,,-1
full time,1,permanent,0
,0,permanent,0
,0,contract,1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,contract,1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,contract,1
,0,permanent,0
,0,contract,1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,,-1
full time,1,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
full time,1,,-1
,0,,-1
,0,contract,1
,0,permanent,0
,0,,-1
,0,,-1
,0,permanent,0
full time,1,contract,1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
full time,1,permanent,0
,0,contract,1
full time,1,,-1
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,,-1
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
part time,-1,contract,1
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,,-1
,0,permanent,0
,0,,-1
full time,1,,-1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
part time,-1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,contract,1
full time,1,permanent,0
full time,1,,-1
part time,-1,,-1
,0,contract,1
,0,permanent,0
full time,1,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,contract,1
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,contract,1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,,-1
,0,contract,1
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,contract,1
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
,0,contract,1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
part time,-1,permanent,0
part time,-1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,contract,1
full time,1,contract,1
full time,1,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
,0,,-1
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,contract,1
part time,-1,permanent,0
part time,-1,,-1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,contract,1
part time,-1,,-1
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
part time,-1,,-1
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
full time,1,,-1
,0,,-1
full time,1,,-1
full time,1,permanent,0
,0,,-1
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
full time,1,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
,0,,-1
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,contract,1
,0,permanent,0
,0,contract,1
,0,,-1
part time,-1,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,contract,1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,,-1
part time,-1,,-1
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
full time,1,,-1
full time,1,,-1
part time,-1,,-1
part time,-1,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,contract,1
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
,0,,-1
,0,permanent,0
,0,,-1
full time,1,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
part time,-1,permanent,0
full time,1,permanent,0
part time,-1,contract,1
part time,-1,,-1
,0,permanent,0
,0,permanent,0
,0,,-1
,0,contract,1
full time,1,,-1
full time,1,,-1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,permanent,0
part time,-1,,-1
,0,,-1
,0,permanent,0
part time,-1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
part time,-1,contract,1
,0,,-1
,0,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
part time,-1,,-1
full time,1,,-1
,0,,-1
,0,contract,1
part time,-1,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,contract,1
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
,0,,-1
part time,-1,,-1
part time,-1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
part time,-1,,-1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,contract,1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
part time,-1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,contract,1
,0,contract,1
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
part time,-1,,-1
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,contract,1
full time,1,permanent,0
,0,,-1
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,,-1
,0,permanent,0
,0,contract,1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
part time,-1,,-1
,0,,-1
,0,,-1
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,,-1
full time,1,,-1
,0,,-1
,0,,-1
,0,permanent,0
,0,,-1
full time,1,contract,1
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
,0,,-1
full time,1,contract,1
,0,permanent,0
full time,1,contract,1
full time,1,permanent,0
full time,1,,-1
,0,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
,0,contract,1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,,-1
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
full time,1,,-1
full time,1,,-1
full time,1,permanent,0
full time,1,permanent,0
,0,contract,1
full time,1,contract,1
,0,permanent,0
part time,-1,contract,1
,0,contract,1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,contract,1
full time,1,,-1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
full time,1,contract,1
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
part time,-1,,-1
,0,permanent,0
,0,permanent,0
part time,-1,permanent,0
,0,contract,1
,0,contract,1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
part time,-1,,-1
full time,1,contract,1
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,contract,1
,0,,-1
full time,1,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,,-1
,0,,-1
full time,1,contract,1
full time,1,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,contract,1
full time,1,,-1
,0,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
part time,-1,contract,1
,0,,-1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,contract,1
full time,1,contract,1
,0,permanent,0
full time,1,permanent,0
full time,1,contract,1
full time,1,permanent,0
full time,1,contract,1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,contract,1
full time,1,permanent,0
full time,1,,-1
,0,permanent,0
,0,contract,1
,0,,-1
,0,permanent,0
,0,permanent,0
part time,-1,contract,1
,0,permanent,0
,0,contract,1
,0,,-1
,0,permanent,0
,0,contract,1
,0,contract,1
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,,-1
full time,1,,-1
,0,contract,1
full time,1,contract,1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,,-1
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,,-1
full time,1,,-1
full time,1,permanent,0
,0,contract,1
part time,-1,,-1
,0,permanent,0
,0,permanent,0
,0,,-1
,0,,-1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
full time,1,permanent,0
,0,,-1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,contract,1
,0,contract,1
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
full time,1,contract,1
full time,1,,-1
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,,-1
,0,permanent,0
,0,permanent,0
,0,,-1
,0,permanent,0
full time,1,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,contract,1
,0,contract,1
full time,1,contract,1
,0,permanent,0
,0,,-1
,0,,-1
,0,,-1
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,contract,1
full time,1,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
,0,permanent,0
full time,1,permanent,0
full time,1,permanent,0
,0,,-1
full time,1,permanent,0
,0,permanent,0
,0,permanent,0
,0,permanent,0
,0,contract,1
,0,permanent,0
,0,,-1
,0,permanent,0
,0,permanent,0
full time,1,,-1
full time,1,permanent,0
,0,permanent,0
,0,contract,1
